RamanShift	Intensity
1433	753.0923
1434	826.6472
1435	873.7939
1436	918.5789
1437	939.0027
1438	944.2145
1439	927.5465
1440	909.5335
1441	889.8517
1442	875.7492
1443	856.141
1444	829.6573
1445	795.9869
1446	763.9461
1447	737.6277
1448	725.6607
1449	713.8847
1450	709.6773
1451	706.4481
1452	709.7719
1453	718.0255
1454	716.9933
1455	699.7405
1456	668.7151
1457	627.0681
1458	572.6945
1459	521.0335
1460	472.7057
1461	434.3515
1462	398.3273
1463	357.1
1464	311.3682
1465	262.0874
1466	219.9459
1467	173.3305
1468	134.8304
1469	88.13154
1470	51.71264
1471	21.69232
1472	4.22943
1473	-2.88221
1474	-13.49253
1475	-27.76977
1476	-37.29992
1477	-37.37276
1478	-32.69892
1479	-24.30618
1480	-18.19032
1481	-14.29534
1482	-12.9031
1483	-13.88219
1484	-16.24236
1485	-16.17511
1486	-13.98435
1487	-14.70757
1488	-12.32604
1489	0.5723941
1490	15.7478
1491	25.17836
1492	29.17731
1493	27.38041
1494	26.47316
1495	26.07433
1496	21.81861
1497	17.50407
1498	17.91673
1499	22.58428
1500	29.15227
1501	36.43887
1502	41.73623
1503	44.29532
1504	44.86039
1505	52.71597
1506	59.82318
1507	55.38684
1508	50.91484
1509	56.84909
1510	61.37441
1511	59.58572
1512	55.73993
1513	50.99495
1514	46.38425
1515	44.88503
1516	47.40658
1517	52.29203
1518	56.28096
1519	57.87743
1520	56.2059
1521	53.92305
1522	51.94657
1523	50.69083
1524	50.71997
1525	51.66869
1526	51.77457
1527	49.87525
1528	54.75065
1529	65.92448
1530	70.76456
1531	67.90062
1532	64.21571
1533	60.9106
1534	61.21685
1535	62.32136
1536	61.98626
1537	58.14185
1538	50.89891
1539	41.95471
1540	34.85789
1541	31.1044
1542	28.75395
1543	22.86532
1544	21.81005
1545	28.74469
1546	42.01326
1547	56.67844
1548	67.9077
1549	68.45108
1550	59.17809
1551	46.21753
1552	38.1349
1553	28.88008
1554	18.89493
1555	5.12155
1556	-3.553786
1557	-0.3759551
1558	10.11863
1559	17.03996
1560	19.36585
1561	16.75142
1562	19.72594
1563	27.76534
1564	32.78632
1565	32.11245
1566	24.98817
1567	21.31956
1568	28.14884
1569	31.2646
1570	27.1052
1571	23.69008
1572	24.40911
1573	32.54657
1574	42.23701
1575	46.15761
1576	46.7502
1577	45.39719
1578	47.47556
1579	49.17753
1580	38.69279
1581	25.43819
1582	20.72626
1583	23.92059
1584	32.70415
1585	41.33715
1586	45.89302
1587	47.37122
1588	47.97888
1589	56.44777
1590	60.80833
1591	54.33346
1592	43.24829
1593	33.06204
1594	29.2821
1595	30.78344
1596	26.81283
1597	22.22543
1598	19.4373
1599	18.11243
1600	18.16061
1601	17.52974
1602	15.61422
1603	9.425338
1604	8.987782
1605	22.48244
1606	35.37688
1607	39.63169
1608	45.73147
1609	48.97123
1610	43.13
1611	31.1953
1612	20.76494
1613	13.6671
1614	12.03703
1615	13.56634
1616	16.75029
1617	16.86253
1618	14.85863
1619	12.88126
1620	10.34029
1621	8.314032
1622	11.6028
1623	21.43785
1624	37.7705
1625	51.50011
1626	55.8615
1627	53.22815
1628	47.00922
1629	35.49953
1630	22.55999
1631	11.73516
1632	7.729362
1633	8.51553
1634	13.78872
1635	19.67754
1636	19.16641
1637	12.80863
1638	9.14984
1639	11.49408
1640	21.44133
1641	33.14664
1642	42.12568
1643	56.8973
1644	70.51585
1645	76.34694
1646	69.1158
1647	53.07779
1648	33.41355
1649	19.57949
1650	16.06927
1651	21.94667
1652	17.69858
1653	17.35986
1654	31.55161
1655	39.82397
1656	34.38263
1657	33.25053
1658	33.6042
1659	23.28372
1660	19.05327
1661	32.89684
1662	47.35773
1663	54.4181
1664	62.8299
1665	66.13354
1666	61.80952
1667	52.0202
1668	42.30147
1669	24.12651
1670	4.742021
1671	0.08140421
1672	8.568704
1673	15.90718
1674	20.49846
1675	19.39874
1676	22.12522
1677	24.95755
1678	13.49551
1679	2.206483
1680	7.374955
1681	13.95855
1682	17.3437
1683	32.87111
1684	53.37854
1685	66.47958
1686	72.1871
1687	74.96217
1688	64.1468
1689	44.75651
1690	41.90623
1691	45.11917
1692	29.69732
1693	18.44306
1694	22.11235
1695	23.6046
1696	23.09614
1697	28.31642
1698	33.6987
1699	33.28542
1700	41.04536
1701	58.22918
1702	69.94368
1703	72.4974
1704	72.95079
1705	69.67266
1706	65.86481
1707	61.25172
1708	56.59628
1709	48.69692
1710	45.09184
1711	51.67719
1712	58.02085
1713	59.61955
1714	69.1692
1715	80.90596
1716	86.50815
1717	83.48997
1718	74.18206
1719	62.64285
1720	52.16574
1721	41.72314
1722	29.4688
1723	8.698806
1724	-1.44263
1725	5.248044
1726	8.511556
1727	11.06496
1728	20.44995
1729	33.33792
1730	45.07087
1731	50.62552
1732	48.10466
1733	46.49485
1734	45.36673
1735	45.87374
1736	45.36449
1737	43.51596
1738	43.38659
1739	45.91163
1740	50.98644
1741	56.02138
1742	58.9285
1743	64.47148
1744	69.46881
1745	69.02121
1746	64.41628
1747	59.72253
1748	52.66981
1749	45.56695
1750	40.5357
1751	40.0098
1752	42.36756
1753	46.00717
1754	48.91822
1755	50.93904
1756	54.14017
1757	64.27561
1758	72.07561
1759	71.88074
1760	69.72364
1761	67.03271
1762	64.59534
1763	66.11679
1764	73.19676
1765	72.86824
1766	63.9593
1767	60.41595
1768	59.81976
1769	56.8406
1770	57.42658
1771	62.12504
1772	63.02643
1773	62.75335
1774	67.68429
1775	69.72889
1776	65.64732
1777	61.81929
1778	61.58756
1779	66.79133
1780	76.46251
1781	86.79139
1782	90.96712
1783	87.63641
1784	85.00791
1785	85.22282
1786	90.33292
1787	87.87926
1788	76.63307
1789	66.96513
1790	61.58878
1791	60.87877
1792	64.86285
1793	69.21382
1794	60.44055
1795	51.80088
1796	62.30866
1797	66.15418
1798	55.80598
1799	53.85659
1800	58.59688
1801	61.569
1802	69.63167
1803	81.65575
1804	80.75627
1805	74.18427
1806	84.42214
1807	88.70494
1808	77.23078
1809	71.95683
1810	71.5377
1811	63.37323
1812	54.90914
1813	49.74164
1814	39.22023
1815	31.42338
1816	40.0877
1817	49.78157
1818	47.0429
1819	46.91264
1820	53.60014
1821	71.19395
1822	82.61411
1823	76.42471
1824	67.41269
1825	61.3742
1826	60.44359
1827	61.1836
1828	58.74712
1829	54.56973
1830	54.25132
1831	69.91659
1832	85.37488
1833	85.1073
1834	79.9221
1835	69.64375
1836	47.00813
1837	31.56371
1838	37.38754
1839	37.4138
1840	33.07105
1841	45.53401
1842	65.57137
1843	81.23002
1844	89.65227
1845	85.96283
1846	73.74868
1847	61.65414
1848	59.91526
1849	51.31959
1850	39.69569
1851	38.25906
1852	45.26373
1853	54.70366
1854	66.97876
1855	76.83563
1856	82.0788
1857	79.38057
1858	71.10301
1859	57.97394
1860	43.15474
1861	25.15499
1862	14.51556
1863	14.89637
1864	19.99883
1865	27.34845
1866	32.21661
1867	37.34342
1868	45.00046
1869	60.43662
1870	76.13445
1871	82.76472
1872	85.17252
1873	86.91064
1874	84.27657
1875	74.47115
1876	56.23685
1877	43.40229
1878	42.59237
1879	42.65705
1880	40.50167
1881	30.74507
1882	18.50417
1883	10.60683
1884	14.78823
1885	29.42741
1886	45.8679
1887	61.74469
1888	71.25211
1889	78.69278
1890	75.73909
1891	62.65326
1892	46.62825
1893	36.87362
1894	39.98571
1895	50.4481
1896	58.13239
1897	63.55961
1898	67.35236
1899	76.94035
1900	79.43001
1901	70.82636
1902	67.9893
1903	70.06325
1904	70.96714
1905	66.94416
1906	57.86729
1907	50.52381
1908	44.30271
1909	36.36513
1910	29.84476
1911	28.65795
1912	34.75974
1913	45.81855
1914	55.6494
1915	61.68362
1916	60.53565
1917	56.30007
1918	44.47861
1919	28.63286
1920	23.23563
1921	25.50819
1922	19.99714
1923	17.00076
1924	19.54058
1925	23.31995
1926	27.20934
1927	29.75892
1928	32.20504
1929	35.48155
1930	44.04012
1931	48.94831
1932	45.03363
1933	44.09274
1934	44.61048
1935	40.20177
1936	31.7137
1937	23.98584
1938	28.5726
1939	38.67958
1940	39.90002
1941	41.73791
1942	45.72313
1943	51.60785
1944	52.56304
1945	45.43991
1946	37.07695
1947	31.65672
1948	29.98884
1949	30.16654
1950	30.47846
1951	32.91887
1952	38.136
1953	45.43779
1954	50.53988
1955	49.46241
1956	42.61864
1957	31.68737
1958	22.51559
1959	22.87419
1960	30.2519
1961	32.44281
1962	37.58145
1963	45.50721
1964	47.9992
1965	44.68906
1966	39.56976
1967	40.05141
1968	48.33726
1969	60.83112
1970	70.44606
1971	71.68325
1972	68.9267
1973	63.37097
1974	59.26522
1975	51.33712
1976	42.41127
1977	38.59055
1978	44.25844
1979	56.74881
1980	61.10208
1981	55.88358
1982	49.79505
1983	46.35021
1984	46.5455
1985	39.92579
1986	37.00684
1987	45.32152
1988	52.18536
1989	55.37363
1990	59.75568
1991	62.84813
1992	63.90359
1993	64.1828
1994	63.73719
1995	63.44529
1996	61.13847
1997	55.0429
1998	41.53398
1999	35.60997
2000	42.82365
